,_id,animalSettlement,animalType,isPregmant,weight,birthDay,breed,createdAt
598,642356d60dac550030135ad9,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.062
599,642356d50dac550030135ac1,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.953
600,642356d50dac550030135acd,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.957
601,642356d50dac550030135acb,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.957
602,642356d60dac550030135ad7,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.059
603,642356d60dac550030135ad5,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.054
604,642356d60dac550030135ae1,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.140
605,642356d60dac550030135adf,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.139
606,642356d60dac550030135ae3,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.520
607,642356d60dac550030135ae5,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.523
608,642356d60dac550030135ae9,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.528
609,642356d60dac550030135ae7,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.526
610,642356d60dac550030135aed,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.538
611,642356d60dac550030135aef,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.539
612,642356d60dac550030135aeb,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.537
613,642356d60dac550030135af1,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.548
614,642356d60dac550030135af5,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.553
615,642356d60dac550030135af3,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.549
616,642356d60dac550030135af7,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.747
617,64235c730dac550030135fa4,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:30:27.494
618,64235c730dac550030135fa7,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:30:27.499
619,64235c730dac550030135faa,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:30:27.503
620,64235c730dac550030135fae,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:30:27.505
621,64235c730dac550030135fac,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:30:27.504
622,64235c730dac550030135fb0,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:30:27.662
623,64235c730dac550030135fb2,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:30:27.676
624,64235c730dac550030135fb4,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:30:27.683
625,642367fd0dac550030136043,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 22:19:41.682
626,642367fd0dac550030136047,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 22:19:41.690
627,642367fd0dac550030136045,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 22:19:41.687
628,6424319990adbe6da4fb1c8a,80f4378711,NOVILLO,False,100.0,2000-01-01 00:00:00.000,SANTA GERTRUDIS,2023-03-29 12:39:53.144
629,642aeed40dac550030174fac,e080030ba8,NOVILLO,False,100.0,2023-04-03 00:00:00.000,SIMBRAH,2023-04-03 15:20:52.896
